age,gender,daily_gaming_hours,game_genre,primary_game,gaming_platform,sleep_hours,sleep_quality,sleep_disruption_frequency,academic_work_performance,grades_gpa,work_productivity_score,mood_state,mood_swing_frequency,withdrawal_symptoms,loss_of_other_interests,continued_despite_problems,eye_strain,back_neck_pain,weight_change_kg,exercise_hours_weekly,social_isolation_score,face_to_face_social_hours_weekly,monthly_game_spending_usd,years_gaming,gaming_addiction_risk_level
-0.6015975423512028,1,0.7148541020717757,2,11,1,-0.23471140639437146,0,0,5,1.570759559872934,-0.11152040977557812,1,3,False,True,False,True,True,1.1782080755618272,-0.24715596870820014,0.5396192862033105,-1.1611760645374152,-0.42229473875170986,0.5840509570922271,2
0.12761159989267895,1,-1.727779264374788,2,23,1,0.9454405926308622,1,0,4,-0.27871596099476204,1.5654782334661979,2,4,False,False,False,False,False,-0.91750177068831,0.9168438839206858,-0.8955383898693237,2.4120836127622436,-0.6176741384246023,0.05405916299764709,1
-0.35852782826990887,0,-0.506462581151506,5,19,2,0.04297141690568326,0,3,0,-1.1902431819938408,-0.5307700705860221,5,4,False,False,False,True,False,-0.7079307860632962,-0.7460130484062943,-0.41715249784511227,0.6254537741124143,0.1900228942159429,0.5840509570922271,1
-0.11545811418861496,1,-1.7975687891304042,5,7,1,1.0842820042808898,1,4,0,-1.7318752988193806,-0.11152040977557812,6,1,False,False,False,False,False,-1.057215760438319,1.0831295771533842,-1.373924281893535,1.7987629218824517,-0.7390834596242143,0.05405916299764709,1
-0.8446672564324966,1,-0.36688353164027393,4,6,1,0.45949565185576624,3,0,0,0.6592323388738554,-0.11152040977557812,7,2,False,False,False,False,False,0.4796381268117816,1.0831295771533842,-0.8955383898693237,0.1721297852012637,-0.6034423656067027,-0.21093673404964292,1
-0.11545811418861496,1,-0.08772543261780924,2,11,0,0.737178475155821,0,3,5,1.148022297960318,0.3077292510348659,1,1,False,False,False,False,True,-0.8476447758133053,0.3071296754007933,-0.41715249784511227,-0.14786361873601947,0.37231257691434744,0.31905506004493706,1
-0.11545811418861496,1,-0.3319887692624657,0,17,0,-0.0958699947443444,4,2,0,0.6724428783086243,1.146228572655754,0,3,False,False,False,True,False,-0.07921783218825514,0.5288439330443908,0.5396192862033105,0.2787942531803576,-0.7494498126644128,0.31905506004493706,1
-0.6015975423512028,1,0.1565379040268469,1,2,0,-1.1371805821195509,2,2,5,1.9274441246117042,-0.11152040977557812,1,4,True,True,False,False,False,-0.9873587655633144,-0.8014416128171935,0.5396192862033105,0.19879590219603718,-0.10137704675302461,-1.005924425191513,0
0.37068131397397286,0,-0.5413573435293142,4,18,3,-0.23471140639437146,3,1,0,-1.8111385354279963,0.3077292510348659,0,4,False,False,False,True,False,0.06049615756175412,0.8059867550988875,0.061233394179099114,0.1721297852012637,-0.2134742203063568,1.644034545281387,1
-0.11545811418861496,1,-1.169463066329859,3,15,1,1.7784890625310281,0,1,2,1.346180389481857,1.5654782334661979,4,1,False,False,False,False,False,-0.8476447758133053,0.7505581906879883,-0.41715249784511227,1.7720968048876782,-0.5205993917346085,0.8490468541395171,1
-0.11545811418861496,1,0.5054855278049275,6,20,1,-1.0677598762945368,4,1,5,0.23649507696123923,1.5654782334661979,7,1,False,True,False,True,True,1.4576360550618455,-0.9677273060498914,1.018005178227522,-1.3478388835008301,0.1601537413882526,-1.005924425191513,2
-1.0877369705137905,0,-1.3439368782188994,3,14,1,1.8479097683560417,1,2,0,-1.7186647593846114,-0.11152040977557812,1,0,False,False,False,False,False,-0.49835980143828246,0.14084398216809535,-0.8955383898693237,1.2387744649922068,-0.5516106004057105,-0.4759326310969329,1
-0.11545811418861496,1,-0.61114686828493,5,9,1,0.45949565185576624,0,2,2,-1.5072961284283033,-1.3692693922069101,7,3,False,False,False,False,False,-0.91750177068831,1.1939867059751825,0.061233394179099114,0.22546201919081066,-0.6904143106049777,-1.005924425191513,1
-1.0877369705137905,1,0.6450645773161598,1,21,1,-1.345442699594592,3,4,3,0.9234431275692407,-0.11152040977557812,5,4,True,True,True,True,True,-0.4285028065632779,-0.5242987907626968,1.9747769622759448,-0.361192554694208,-0.38522184906557655,-1.2709203222388028,3
-0.11545811418861496,1,-0.6809363930405462,6,20,1,-0.23471140639437146,1,4,0,-0.4108213553424548,0.7269789118453099,6,2,False,False,False,False,False,-0.9873587655633144,0.0854154177571957,-1.373924281893535,0.30546037017513156,-0.8437133449706239,-1.2709203222388028,1
-0.11545811418861496,1,0.6101698149383519,0,17,0,-1.5537048170696333,3,1,1,-0.3579791976033777,-0.9500197313964661,0,3,True,False,True,False,True,1.2480650704368317,0.02998685334629656,1.018005178227522,-0.921181011584453,-0.21075085637206736,-0.4759326310969329,0
-1.5738763986763784,0,-0.7856206801739705,4,18,1,-0.44297352386941324,3,4,4,0.4742847867870855,-0.11152040977557812,3,3,False,False,False,False,False,-0.21893182193826424,0.4734153686334912,-0.8955383898693237,-0.041199150756925075,-0.7712367241387281,-0.7409285281442228,1
1.3429601702991485,0,0.016958854515614862,6,0,2,-0.026449288919330263,0,1,0,0.011915906570161323,-0.11152040977557812,2,0,False,True,False,True,True,-0.7777877809383008,-0.8014416128171935,-0.41715249784511227,-0.7345181926210379,-0.49529846228056484,0.5840509570922271,2
-0.11545811418861496,1,-0.9600944920630108,2,11,3,0.9454405926308622,3,4,1,-1.7582963776889193,0.7269789118453099,6,4,False,False,False,False,False,-0.1490748270632596,0.4734153686334912,-1.373924281893535,1.398771166960848,-0.7194049589377359,0.5840509570922271,1
-1.0877369705137905,0,-0.08772543261780924,5,19,0,-0.23471140639437146,0,2,0,-0.5429267496901474,-0.11152040977557812,2,1,False,False,False,False,False,-0.568216796313287,-0.5242987907626968,-0.41715249784511227,-0.014533033762151596,0.1815892510645951,-1.005924425191513,1
-1.3308066845950846,0,-0.36688353164027393,2,23,3,0.5289163576807798,3,1,1,1.7821281908292426,-0.11152040977557812,0,4,False,False,False,False,False,-0.6380737911882917,-0.41344166194089804,-0.8955383898693237,0.30546037017513156,-0.5738367641274921,-1.2709203222388028,1
0.8568207421365607,1,0.29611695353807926,6,0,0,-0.720656347169468,4,4,5,0.011915906570161323,-0.11152040977557812,0,2,True,False,False,False,False,-0.7079307860632962,0.58427249745529,0.061233394179099114,0.30546037017513156,0.2412397062704827,-1.2709203222388028,2
-0.11545811418861496,1,-0.9251997296852027,5,19,1,1.4313855334059586,1,1,4,-1.494085588993534,-0.9500197313964661,6,3,False,False,False,False,False,-0.1490748270632596,1.5819866568514784,-0.8955383898693237,0.8121165930758291,-0.5698834939002976,-0.4759326310969329,1
-0.11545811418861496,0,-1.9720426010194443,4,13,2,1.0148612984558762,1,4,2,1.148022297960318,-0.5307700705860221,2,3,False,False,False,False,False,-0.9873587655633144,1.6928437856732768,-1.373924281893535,1.6654323369085837,-0.8449432512635288,-0.21093673404964292,1
0.37068131397397286,0,-0.12262019499561748,1,2,3,0.6677577693308074,1,3,0,-0.2919265004295316,-0.9500197313964661,3,4,False,False,False,True,False,-0.1490748270632596,-0.3025845331190993,-0.41715249784511227,0.7587843590862822,0.08170328999081869,-0.21093673404964292,1
-0.35852782826990887,1,-1.5533054524857477,3,15,1,1.6396476508809998,1,4,2,-1.4676645101239956,1.5654782334661979,6,0,False,False,False,False,False,-1.057215760438319,1.3048438347969817,-1.373924281893535,1.318772815976527,-0.506806871164175,-0.21093673404964292,1
0.8568207421365607,1,-0.052830670240001314,6,20,0,0.8065991809808352,1,0,4,0.011915906570161323,1.984727894276642,3,4,False,True,False,False,True,-0.9873587655633144,0.6951296262770883,0.061233394179099114,0.43879095514899946,0.24677428458855472,-0.7409285281442228,2
1.0998904562178546,1,0.3310117159158872,5,9,0,-0.3735528180443991,3,4,0,0.011915906570161323,-1.7885190530173543,1,4,True,False,False,False,True,1.9466350191868773,0.14084398216809535,0.061233394179099114,-0.28119420370988735,0.27225091494158477,0.5840509570922271,2
0.6137510280552668,1,-1.9371478386416365,0,22,1,1.0148612984558762,1,3,4,0.011915906570161323,-0.5307700705860221,4,4,False,False,False,False,False,-1.057215760438319,1.027701012742485,-1.373924281893535,0.9187810610549235,-0.577262931657727,1.114042751186807,1
0.37068131397397286,0,-0.19240971975123367,1,3,0,-0.3041321122193856,1,1,0,-0.582558367994455,-0.5307700705860221,6,4,False,True,False,False,True,-0.568216796313287,0.41798680422259205,-0.41715249784511227,0.5454554231280934,0.3429705267836163,1.114042751186807,2
-0.35852782826990887,0,0.1565379040268469,1,21,1,-1.692546228719661,4,2,1,0.7517061149172399,1.984727894276642,5,4,True,True,False,True,True,0.5494951216867859,0.58427249745529,0.061233394179099114,0.4921231891385464,0.3442882835260144,0.8490468541395171,0
1.3429601702991485,0,-0.4366730563958898,6,20,1,-0.026449288919330263,0,2,5,0.011915906570161323,-0.11152040977557812,5,3,False,False,False,True,False,-0.21893182193826424,1.027701012742485,-0.41715249784511227,0.4921231891385464,-0.3967302579491866,1.114042751186807,1
-0.6015975423512028,1,-0.61114686828493,4,4,3,0.5983370635057933,3,2,1,-1.4808750495587648,-0.11152040977557812,6,0,False,False,False,False,False,-1.057215760438319,0.7505581906879883,-1.373924281893535,0.972113295044471,-0.5261339700526806,-0.21093673404964292,1
0.6137510280552668,0,-0.506462581151506,5,19,2,-0.44297352386941324,1,4,0,0.011915906570161323,1.146228572655754,0,1,False,False,False,True,False,-0.21893182193826424,0.02998685334629656,0.061233394179099114,0.8121165930758291,0.024424796921247754,0.5840509570922271,1
0.37068131397397286,1,0.29611695353807926,2,10,2,-1.2066012879445644,4,4,5,1.346180389481857,-1.3692693922069101,5,0,True,False,False,True,True,-0.35864581168827336,-0.6351559195844956,0.5396192862033105,-0.6278537246419438,0.12299300125262601,-0.4759326310969329,2
-0.11545811418861496,0,0.016958854515614862,4,13,0,0.04297141690568326,4,1,0,1.3065487711775488,-1.3692693922069101,5,3,False,True,False,True,True,1.2480650704368317,-0.13629883988640135,0.5396192862033105,0.5187893061333199,-0.5545096652389864,0.5840509570922271,2
1.0998904562178546,1,-0.471567818773698,2,10,2,0.737178475155821,0,1,0,0.011915906570161323,0.7269789118453099,3,1,False,False,False,False,False,0.06049615756175412,-0.6351559195844956,-0.8955383898693237,0.6254537741124143,0.23754998739176786,1.379038648234097,1
0.6137510280552668,1,-1.2392525910854753,4,6,0,2.125592591656097,0,1,4,0.011915906570161323,-0.11152040977557812,4,4,False,False,False,False,False,-0.7777877809383008,1.0831295771533842,-1.373924281893535,0.945447178049697,-0.8561881087986593,-0.7409285281442228,1
-0.8446672564324966,0,-0.7507259177961624,4,13,2,0.04297141690568326,0,4,4,0.7649166543520095,-0.11152040977557812,0,4,False,False,False,False,False,1.2480650704368317,-0.35801309752999894,-0.8955383898693237,-0.06786526775169856,-0.7584984089622131,-1.2709203222388028,1
-0.11545811418861496,1,-0.40177829401808185,2,11,0,0.8065991809808352,3,4,2,-1.2827169580372257,1.5654782334661979,6,1,False,False,False,False,False,-0.4285028065632779,0.41798680422259205,0.061233394179099114,-0.22786196972034015,-0.17174525679708347,0.5840509570922271,1
-0.35852782826990887,1,-0.9251997296852027,0,17,2,1.5702269450559863,1,2,0,-0.8599796961246094,-0.5307700705860221,4,3,False,False,False,False,False,-0.7777877809383008,-0.13629883988640135,-0.8955383898693237,0.9987794120392444,-0.5733975118800259,-0.7409285281442228,1
-1.0877369705137905,0,-0.1575149573734254,3,14,2,0.737178475155821,3,4,0,-0.05413679060368474,-0.11152040977557812,7,4,False,False,False,True,True,-0.009360837313250513,0.8059867550988875,0.061233394179099114,0.22546201919081066,0.2730415689870237,-1.005924425191513,1
-0.35852782826990887,2,0.7497488644495842,3,14,3,-0.16529070056935793,3,0,0,-1.7847174565584578,1.146228572655754,5,1,True,False,False,False,False,1.038494085811818,-1.6328700789806836,1.4963910702517333,-1.0011793625687737,-0.2014387087257874,0.05405916299764709,2
-1.0877369705137905,0,0.9940122010942404,4,13,1,0.04297141690568326,3,1,5,-0.26550542155999307,-0.11152040977557812,7,2,True,False,True,True,True,1.5274930499368502,-1.7437272078024824,0.5396192862033105,-0.4411909056785287,0.7657068897449284,-1.2709203222388028,3
0.37068131397397286,0,0.36590647829369544,4,13,2,-1.4842841112446195,4,3,5,-0.7146637623421477,-1.7885190530173543,5,0,True,False,False,True,False,0.1303531524367586,-0.24715596870820014,0.061233394179099114,0.0921314342169428,-0.6356834805707097,1.379038648234097,2
-0.11545811418861496,1,0.08674837927123104,5,9,2,0.737178475155821,0,3,0,0.5667585628304707,1.146228572655754,6,1,False,True,False,False,True,-0.009360837313250513,0.3625582398116924,0.5396192862033105,-0.041199150756925075,-0.12474526631821778,0.5840509570922271,2
1.3429601702991485,1,-1.7626740267525958,4,18,2,1.292544121755931,1,4,4,0.011915906570161323,-0.11152040977557812,6,2,False,False,False,False,False,-0.7777877809383008,1.41570096361878,-1.373924281893535,2.0920902088249607,-0.7048217843218636,1.114042751186807,1
0.37068131397397286,1,-1.099673541574243,0,22,1,2.125592591656097,3,3,4,-0.15982110608183892,-0.11152040977557812,6,3,False,False,False,False,False,-0.28878881681326873,0.0854154177571957,-0.8955383898693237,0.22546201919081066,-0.6175862879751091,1.379038648234097,1
-1.5738763986763784,1,0.47059076542711953,2,11,2,-0.6512356413444544,0,1,5,-1.6261909833412265,-0.11152040977557812,0,2,True,True,False,True,False,-0.568216796313287,0.5288439330443908,0.5396192862033105,-0.28119420370988735,0.1632285071205148,-0.7409285281442228,0
-0.8446672564324966,1,-0.01793590786219338,1,3,3,0.6677577693308074,0,2,0,0.7120744966129324,-0.11152040977557812,6,4,False,True,False,True,True,0.20021014731176323,-0.7460130484062943,0.061233394179099114,0.5721215401228673,-0.2945601851885869,-1.2709203222388028,2
-0.6015975423512028,0,-0.08772543261780924,6,20,3,0.5289163576807798,3,3,0,-0.08055786947322328,-0.11152040977557812,6,1,False,True,False,True,False,-0.7777877809383008,0.2517011109898941,0.061233394179099114,-0.7345181926210379,-0.07774527583935195,-0.4759326310969329,2
0.37068131397397286,0,0.6799593396939677,4,4,1,-1.8313876403696885,0,4,3,0.9102325881344712,0.3077292510348659,1,4,False,True,False,True,False,-0.8476447758133053,-0.08087027547550221,0.5396192862033105,-0.6811859586314909,-0.331545224425227,-1.2709203222388028,2
1.3429601702991485,0,-0.08772543261780924,4,6,0,0.25123353438072443,1,0,4,0.011915906570161323,1.984727894276642,4,4,False,True,False,False,False,-0.7079307860632962,-0.9677273060498914,0.5396192862033105,0.19879590219603718,-0.18931534669572486,2.1740263393759673,2
0.12761159989267895,0,-0.4366730563958898,6,20,1,0.25123353438072443,0,0,3,1.3329698500470872,-0.11152040977557812,8,3,False,False,False,True,False,-0.8476447758133053,1.1939867059751825,-0.8955383898693237,-0.014533033762151596,-0.42914707381218004,0.5840509570922271,1
0.37068131397397286,1,-1.5533054524857477,5,19,0,1.0842820042808898,0,3,0,-1.4676645101239956,0.7269789118453099,6,1,False,False,False,False,False,-0.7777877809383008,2.136272300960472,-1.373924281893535,1.7187645708981307,-0.7126404743267589,-0.21093673404964292,1
-0.35852782826990887,1,0.29611695353807926,4,4,1,-0.5818149355194403,3,2,3,1.8481808880030886,-0.5307700705860221,7,0,True,True,False,True,True,-0.7777877809383008,-1.3002986925152877,1.018005178227522,0.30546037017513156,0.08697431696041118,-1.2709203222388028,0
-0.35852782826990887,1,-1.0298840168186267,3,15,1,1.0842820042808898,0,2,0,-0.6221899862987631,1.5654782334661979,7,3,False,False,False,False,False,-0.7079307860632962,1.1939867059751825,-0.8955383898693237,1.7987629218824517,-0.7858198987546005,-1.2709203222388028,1
0.6137510280552668,1,1.4825388743835533,5,7,1,-0.0958699947443444,3,2,5,0.011915906570161323,1.984727894276642,1,3,False,True,True,False,False,1.806921029436868,-1.7991557722133815,0.5396192862033105,-1.0011793625687737,0.8065573487592698,-0.21093673404964292,3
1.5860298843804423,0,0.05185361689342279,4,4,3,0.3900749460307521,4,2,0,0.011915906570161323,1.984727894276642,2,0,False,False,False,True,False,-0.1490748270632596,0.58427249745529,-0.8955383898693237,0.6787860081019612,-0.7388199082757346,-1.005924425191513,1
0.12761159989267895,1,-0.2621992445068495,1,21,3,0.5983370635057933,0,3,3,1.3065487711775488,-0.5307700705860221,6,3,False,False,False,True,False,-0.1490748270632596,-0.6905844839953947,-1.373924281893535,0.945447178049697,-0.6333993688838864,1.379038648234097,1
-0.35852782826990887,1,-0.01793590786219338,5,9,0,-0.16529070056935793,1,0,0,0.9234431275692407,0.7269789118453099,6,3,False,False,False,True,False,-0.6380737911882917,0.6397010618661891,0.5396192862033105,0.06546531722216932,0.04366404536026007,-0.7409285281442228,1
-0.35852782826990887,0,0.3310117159158872,2,10,3,-0.5123942296944268,3,3,4,0.18365291922216215,-1.7885190530173543,5,4,True,True,False,False,True,-0.9873587655633144,-0.9122987416389923,0.061233394179099114,-0.4411909056785287,0.06712011537494635,0.5840509570922271,0
-0.35852782826990887,0,0.6450645773161598,5,9,3,-1.6231255228946473,4,1,5,0.011915906570161323,0.3077292510348659,7,2,True,True,False,True,True,-1.057215760438319,-0.19172740429730098,0.061233394179099114,-1.3478388835008301,-0.6888330025140998,-0.7409285281442228,0
0.12761159989267895,0,-0.471567818773698,0,22,1,0.5983370635057933,0,2,1,-1.903612311471381,-0.11152040977557812,4,3,False,False,False,False,False,1.4576360550618455,-0.4688702263517977,-0.8955383898693237,0.8654488270653765,-0.5010087414976233,-1.2709203222388028,1
-1.5738763986763784,0,-1.134568303952051,1,21,1,1.500806239230973,1,1,2,-1.5205066678630723,-0.11152040977557812,2,0,False,False,False,False,False,-0.7079307860632962,1.360272399207881,-0.41715249784511227,0.2787942531803576,-0.7082479518520985,-0.7409285281442228,1
-0.35852782826990887,0,0.22632742878246306,0,17,2,-1.4148634054196056,3,1,3,0.5799691022652397,0.7269789118453099,0,3,True,False,False,True,True,0.2700671421867677,-0.3025845331190993,0.061233394179099114,-0.7878504266105851,0.19134065095834107,0.8490468541395171,2
-0.35852782826990887,1,-0.5413573435293142,0,12,0,-0.3041321122193856,0,4,2,-0.4108213553424548,-0.5307700705860221,5,0,False,False,False,False,False,-0.91750177068831,-0.08087027547550221,-0.8955383898693237,0.972113295044471,-0.17561067657478457,0.5840509570922271,1
-1.0877369705137905,0,-0.2621992445068495,0,12,3,0.6677577693308074,1,3,1,0.434653168482778,-0.11152040977557812,6,3,False,False,False,True,False,-0.7777877809383008,0.5288439330443908,-0.41715249784511227,0.89211494406015,0.3727518291618136,-0.7409285281442228,1
-1.0877369705137905,1,-0.8903049673073946,6,0,2,0.8065991809808352,0,2,1,1.716075493655396,-0.11152040977557812,5,2,False,False,False,False,False,-0.91750177068831,1.6374152212623776,-1.373924281893535,0.5187893061333199,-0.5694442416528317,-0.21093673404964292,1
-0.11545811418861496,0,1.0638017258498562,4,13,2,0.04297141690568326,4,2,1,0.6063901811347783,0.3077292510348659,8,0,True,False,False,True,True,-0.8476447758133053,0.02998685334629656,1.018005178227522,-1.0811777135530942,0.6345461686515703,-0.21093673404964292,0
0.6137510280552668,1,-1.0298840168186267,4,13,0,1.8479097683560417,0,3,2,0.011915906570161323,1.5654782334661979,6,0,False,False,False,False,False,-0.8476447758133053,1.6928437856732768,-0.41715249784511227,1.0787777630235649,-0.49380500463918037,-0.21093673404964292,1
0.37068131397397286,0,0.7846436268273922,2,23,1,-1.0677598762945368,4,0,3,0.0647580643092384,-0.9500197313964661,5,1,False,True,True,True,False,-0.1490748270632596,-0.7460130484062943,1.018005178227522,-1.1345099475426417,-0.20152655917528065,0.5840509570922271,0
-1.3308066845950846,1,2.3898026962065626,0,1,2,-0.23471140639437146,4,4,1,0.10438968261354652,-0.11152040977557812,2,4,False,True,True,False,True,1.3179220653118362,-1.6328700789806836,2.4531628543001562,-1.8011628724119808,1.051133000148358,-0.7409285281442228,3
-1.3308066845950846,1,-0.1575149573734254,5,19,0,-0.16529070056935793,3,1,1,-1.5865593650369187,-0.11152040977557812,1,0,False,True,False,True,True,1.038494085811818,0.41798680422259205,0.061233394179099114,0.385458721159452,-0.3870667085049339,-1.2709203222388028,2
-1.0877369705137905,2,-1.832463551508212,2,23,1,1.5702269450559863,0,4,4,-1.0185061693418407,-0.11152040977557812,8,4,False,False,False,False,False,-0.7777877809383008,2.136272300960472,-1.373924281893535,2.01209185784064,-0.6136330177479148,-1.2709203222388028,1
-0.35852782826990887,1,-0.471567818773698,4,6,0,0.3900749460307521,3,4,0,0.447863707917547,0.3077292510348659,6,2,False,False,False,True,False,1.038494085811818,-0.02544171106460258,0.061233394179099114,0.5987876571176408,-0.6644105775549883,-1.2709203222388028,1
-0.8446672564324966,1,-0.052830670240001314,1,16,1,0.6677577693308074,3,4,2,1.570759559872934,-0.11152040977557812,0,2,False,True,False,True,True,0.4796381268117816,0.3625582398116924,0.5396192862033105,0.7321182420915087,0.3711705210709358,0.31905506004493706,2
-0.6015975423512028,1,-1.2392525910854753,3,15,2,1.0842820042808898,0,2,4,-1.8771912326018423,-0.11152040977557812,6,1,False,False,False,False,False,-0.4285028065632779,0.4734153686334912,-0.8955383898693237,1.318772815976527,-0.5966778809957258,-1.2709203222388028,1
